3.189350559505537697e-01,3.177077875668693485e-01,4.130975401623525056e-01,3.279521451544014088e-01,3.805704810001369620e-01,4.089943795901407331e-01,3.722141300741454439e-01,4.117319924419162169e-01,3.983280828276540286e-01,4.015816931109907895e-01,4.090364407966595728e-01,3.282216816661974734e-01,3.750531405829279352e-01,3.590113300534621965e-01,4.115981882765303301e-01,3.423529899651415187e-01,3.694807342481014056e-01,3.437923171458137639e-01,4.141486680944159171e-01,3.408860218208112913e-01,3.862732227562580278e-01,3.926059777458301703e-01,3.292877267622020820e-01,4.164118878097502474e-01,4.012706231560907444e-01,4.148474822074014190e-01,4.123640935743720926e-01,4.039102609979323133e-01,4.064892571119976261e-01,3.900235354068299909e-01,3.401770610491101632e-01,4.073856864664480160e-01,4.159448464588684780e-01,4.051472019621981113e-01,2.795812052655646807e-01,4.068865048435990617e-01,4.014884415092306313e-01,2.303922240031638924e-01,4.118651372689821621e-01,3.805268735640520705e-01,3.876628262278022374e-01,3.976439543224125628e-01,4.164658136965423973e-01,3.818288844520041359e-01,4.048803256794102357e-01,4.088910249624091997e-01,2.837451117534346978e-01,4.082102226496336916e-01,2.518726171208963693e-01,4.048129271840227861e-01
3.522338723209905709e-01,3.732897144953140622e-01,4.088585937832931450e-01,3.788576413245572372e-01,3.582123722532380428e-01,3.698989180810112187e-01,3.927733965391465021e-01,3.897695128933964526e-01,4.072281125831961335e-01,4.089368142580609988e-01,3.364369141946584318e-01,3.782950548411002645e-01,2.645388753907635393e-01,3.259743285687510816e-01,3.583139568720243862e-01,3.854279275399915550e-01,3.712586350543003455e-01,3.933534742773450721e-01,3.444815773359573008e-01,4.063021597494497206e-01,3.418699142455621232e-01,3.921869225756823285e-01,3.998616256494691990e-01,3.877422261259406144e-01,3.612043052032312684e-01,2.913577376817991782e-01,4.021112328882907594e-01,3.253612240732617900e-01,3.798426024579458771e-01,3.416222264042836354e-01,3.897135577969677023e-01,3.589367867399091416e-01,4.068448141897895720e-01,3.786733646365744721e-01,3.994300116618657581e-01,3.763218564340515271e-01,3.539516134472948106e-01,4.083993911488089101e-01,3.992369801457536505e-01,3.707111527132860296e-01,4.006727245993577657e-01,4.077919500549251897e-01,3.629835213417818562e-01,4.061188713211967283e-01,2.788022424206225147e-01,3.833747862589702571e-01,2.728813218410326424e-01,3.238378273613080061e-01,3.774954781455647224e-01,4.013915642104204373e-01
3.747836857103752917e-01,3.697721944249318105e-01,4.058550649948209355e-01,4.039328839307889107e-01,3.996690720770582073e-01,4.176814007267503626e-01,3.801666734768734401e-01,3.330587968068442484e-01,4.190133840880453375e-01,4.145232105483692142e-01,4.033411012729153367e-01,4.144978349470413437e-01,3.975221930749897048e-01,3.964454949277260720e-01,3.757172502980340445e-01,2.996373404318941613e-01,3.811485426030996604e-01,3.958428813130803192e-01,3.678384045175765449e-01,3.920620574579489759e-01,4.128741606157513289e-01,3.990828978962202012e-01,4.111134551815567861e-01,4.174992149087760618e-01,3.921063410732668064e-01,4.092572010594691667e-01,3.887180049581882013e-01,3.711813831558564702e-01,4.135051602326011988e-01,3.625484410563502014e-01,3.941930888015435230e-01,4.108962216919753163e-01,3.488760283486320168e-01,3.880629284872645357e-01,3.238098204516324241e-01,4.037639499023550349e-01,3.811270861716255509e-01,3.107643698027006129e-01,4.023873203837197710e-01,4.163259133336376649e-01,3.975632401051783504e-01,2.940867374862675132e-01,4.159746226859872276e-01,3.519240321839689489e-01,3.929643868817476182e-01,4.107529609248594671e-01,3.627917388392391529e-01,4.130139808470378870e-01,4.121147654057128462e-01,3.883976059392302282e-01
4.045814858290144311e-01,4.207871023672185573e-01,2.310547316388414651e-01,4.003242664216452029e-01,3.736816183194710539e-01,4.133655486260869316e-01,3.772668362433855282e-01,4.183116100748980881e-01,4.069606894561878518e-01,4.117241478926554343e-01,4.248718983406200023e-01,3.569518353994236004e-01,4.119738594858171621e-01,4.184882916502218331e-01,3.993887179181379588e-01,3.907372412264985551e-01,3.905875684388218638e-01,4.265276745797747515e-01,3.654932144213291489e-01,4.190412016179256294e-01,4.290858652023848419e-01,4.030503651425383360e-01,4.220010783060596515e-01,4.101463890952861679e-01,4.143070818890514095e-01,3.864254386805623942e-01,4.093387576790872839e-01,3.638243643037600283e-01,4.270653610898847430e-01,4.055035976886962601e-01,4.163789631205748742e-01,3.828995486477801968e-01,3.902235044376090034e-01,3.611929164002949944e-01,4.172836893143931913e-01,4.165647134674014818e-01,3.439340882817011891e-01,2.887598956044558074e-01,3.543185789130180452e-01,3.871756379328168407e-01,4.005941410304147965e-01,3.920501055605277174e-01,3.705812371423929941e-01,4.174564247878175260e-01,4.047112533711857973e-01,4.255606090183128298e-01,3.760008429419094411e-01,3.975737072718898424e-01,3.668440399439217292e-01,4.206996673751611238e-01
4.035331721676318484e-01,4.177132952723636161e-01,4.472856496339596144e-01,4.316429954866314311e-01,4.410801924002050733e-01,4.042023142984875750e-01,4.342476624822186881e-01,4.157012295420902670e-01,4.219837157229968660e-01,4.250872335033275551e-01,4.299709053657723712e-01,4.073312916585679622e-01,4.319215350153449151e-01,4.428237923819369204e-01,4.162610646802317738e-01,4.293394274957778034e-01,4.311816381026020717e-01,4.111690984931101744e-01,3.465735469524432455e-01,2.498369066942301986e-01,4.305895705801926487e-01,3.947994151569487187e-01,3.997656684400145433e-01,4.309203103949957869e-01,3.826875056589666979e-01,4.246016206943404869e-01,4.365951803823772126e-01,3.925049115679465905e-01,3.834688330416486379e-01,4.111851964599840259e-01,4.450401248580400093e-01,4.411811653967807056e-01,4.076150724376020884e-01,4.345550625377150866e-01,4.287772726728359407e-01,4.374953823321421353e-01,4.458433364502357166e-01,3.846823325309190467e-01,4.060008055173660035e-01,4.232497513877284678e-01,4.373046676399015009e-01,4.145751253913955714e-01,3.785005546389447750e-01,4.425730519257977114e-01,4.319275092337412914e-01,4.219873855146276664e-01,4.126177078855470803e-01,4.472676022212182523e-01,4.418061126899134883e-01,4.092350605510793327e-01
4.533347680129520829e-01,4.551372550264646821e-01,4.042033177310617731e-01,4.184847900960056433e-01,4.412834155635403377e-01,4.176278821019175358e-01,4.042512403114686403e-01,4.356858559103741757e-01,4.048693377582520125e-01,4.370100856088423580e-01,4.432906053643518307e-01,4.384043890319366255e-01,4.336128695274709677e-01,2.783373231109672052e-01,3.814892696860601728e-01,3.910621180871036162e-01,3.934876488361180313e-01,4.460273546196003580e-01,4.389298380675721867e-01,3.822967150864599595e-01,4.477239845864732781e-01,4.603317614100191357e-01,4.437039573195810105e-01,4.602610978202245073e-01,4.381039282284335812e-01,4.056631632096023288e-01,3.616829695721764937e-01,4.546798637110376906e-01,4.185763043222088808e-01,4.240166659429226992e-01,4.614550084014095166e-01,4.506643197479383578e-01,4.342616537060454140e-01,4.162494821213896246e-01,4.336278833949651634e-01,4.434841938433254360e-01,4.411962993314052506e-01,4.574539892813636599e-01,4.402757767985714388e-01,3.546278251997318498e-01,4.550835164534688948e-01,4.242815611616193583e-01,4.452013498130744651e-01,4.198754861408591776e-01,4.461754070530576377e-01,4.549108309438102959e-01,4.486432415463566525e-01,4.379262094982394049e-01,3.880669274904903210e-01,4.026326289726845364e-01
3.276355446980070973e-01,4.212835326021057702e-01,2.850867935189539404e-01,4.233479803434414546e-01,4.291540678786663343e-01,3.858675896985081510e-01,3.870400715668765868e-01,4.157863737302716078e-01,4.306986857356859821e-01,4.267507943177636376e-01,3.982903866348906363e-01,4.194256641006503528e-01,3.888630607070280853e-01,4.316355116690114291e-01,3.307700396817068733e-01,3.449283127378083291e-01,3.972552789007910423e-01,3.879259184474003752e-01,4.205962511151194461e-01,4.274431765344280931e-01,4.316798581437624183e-01,2.664604860147636312e-01,4.270725209038975234e-01,3.730398117812857572e-01,4.106776366279781265e-01,3.810631493401677727e-01,3.618102121584057529e-01,3.011089998921391286e-01,4.094200014956156375e-01,4.200315151292131066e-01,3.758097092677774032e-01,2.154860456739874086e-01,4.006514641997611093e-01,3.002869338174370406e-01,3.785518003205620707e-01,3.968574510494679575e-01,3.827149249472413528e-01,3.776372711520940562e-01,3.655652849290910167e-01,3.993742570639193801e-01,2.334948873246809053e-01,4.280457058360203626e-01,4.098840875202524048e-01,3.184817545381541382e-01,4.189431424957847372e-01,4.200021658407746550e-01,4.012331352718724320e-01,4.146435722827779835e-01,3.366993940818366338e-01,3.467724419201751451e-01
4.151242436884116649e-01,4.601277516315654958e-01,4.564757859312093546e-01,4.613071524575830251e-01,4.612009249935098421e-01,4.155443914387903503e-01,4.062889622321411154e-01,4.337442031444914137e-01,4.522293597157460154e-01,4.525959769136896349e-01,4.595175725848307247e-01,4.437841116998295088e-01,3.704613999081560749e-01,4.497861126126201925e-01,4.516301241654050447e-01,4.286335813057843280e-01,4.466339969347983829e-01,3.147340992040778551e-01,4.315845795249733108e-01,3.961397083703136479e-01,4.215174813689572253e-01,4.329124953813353605e-01,4.620853188547218715e-01,4.608564288171106416e-01,4.387836757161741597e-01,4.242088162237744320e-01,4.215901034410806103e-01,3.921266865622775044e-01,4.484224977420409042e-01,4.452692472865404372e-01,4.557202487380789813e-01,4.024196803158802682e-01,4.331568839977499863e-01,4.033103343950396602e-01,4.335081727322234735e-01,4.520889308090518810e-01,3.805260030812461780e-01,4.499789747049467992e-01,4.540755160417284664e-01,4.273001474472478689e-01,4.372768601512410647e-01,4.601172733974390194e-01,4.539905786071282701e-01,4.558793292225736815e-01,4.493791913252017656e-01,3.975105303751230723e-01,3.806103155674705474e-01,4.559400794052543837e-01,4.205162056662730685e-01,4.397163881131541108e-01
3.395856239344949845e-01,4.282184050547334087e-01,4.143286607138265687e-01,3.533725157117917903e-01,2.200583663680907853e-01,4.187532651403848560e-01,3.919091133327600729e-01,4.324598169387088853e-01,4.176605829598011854e-01,4.088382702972899185e-01,3.387767172478818312e-01,4.263844826064325799e-01,4.043882759689665374e-01,4.108133318993379968e-01,4.323164482231117711e-01,2.313071340501940132e-01,3.640970894069148200e-01,3.377493212950583024e-01,4.290286455114630804e-01,3.145160620582324595e-01,4.147101649020898950e-01,4.257324985610139167e-01,4.027972443559351690e-01,3.778771122558858275e-01,4.235895933162718285e-01,4.125843786806772662e-01,4.157080003435852378e-01,4.193050749527634791e-01,3.938874282954595851e-01,3.845189802298986659e-01,3.599642199132264131e-01,3.747342190804672235e-01,3.699733208612963620e-01,4.202460290130646814e-01,3.958025019837703717e-01,3.544004044469769021e-01,3.421395311720545340e-01,4.211657334860262059e-01,3.817372295409604543e-01,3.652874439016806640e-01,3.947117941779596517e-01,4.051488257936866066e-01,2.427626059850326867e-01,3.120445076847436772e-01,3.092176008484727734e-01,4.135394673043986669e-01,4.076838450135835679e-01,3.998423754116856021e-01,4.191412351902348288e-01,3.983245163688952650e-01
4.634991110176614471e-01,3.919209916353828538e-01,4.649091376253245422e-01,4.469460935313019911e-01,4.490129493509236180e-01,4.636808626485190987e-01,4.471752429206092838e-01,4.597609129744165135e-01,4.438235456498332288e-01,4.642101404654481178e-01,4.567207428092757149e-01,4.149994563757835597e-01,4.357434587821495398e-01,3.892096573137692195e-01,4.329212968874215361e-01,4.202831080875186753e-01,4.521589773338594020e-01,4.420614572824999033e-01,3.933084372402623763e-01,4.510023888881123932e-01,4.603165347530599472e-01,4.594650812336262269e-01,4.288161296627356900e-01,4.631798093242545100e-01,4.582343480787402501e-01,4.565930241912574683e-01,3.580459388565872536e-01,2.542895569997171146e-01,4.639311683708499112e-01,4.534001023636000660e-01,3.811446867613556000e-01,4.252540468708760346e-01,4.493896911648663228e-01,4.619056541400782812e-01,4.581784642394514662e-01,4.498131357473348357e-01,4.600191993364076137e-01,4.158878911953384216e-01,4.434358923514479245e-01,4.634650973394053297e-01,4.542552761659984228e-01,4.622743297277352448e-01,4.203220617867509667e-01,4.531411356736522733e-01,4.476566151301213381e-01,4.542817647237042955e-01,4.593143642603059740e-01,4.595633822858640194e-01,4.645755012741587531e-01,4.566032523977807123e-01
4.186302484397038115e-01,4.223440016997414004e-01,4.151015419920049410e-01,3.986473659285607596e-01,4.233248300619869564e-01,4.248184219861277366e-01,4.358947984603883663e-01,4.252893407903065026e-01,2.707113126624297594e-01,4.126972258859419318e-01,4.303397070005133829e-01,4.037968307148540048e-01,4.200067240227460252e-01,4.255858828965388696e-01,4.340196440068260220e-01,3.988905621147709191e-01,4.128425929405419303e-01,3.456389840370878153e-01,4.207377668504786450e-01,4.136904165521251286e-01,4.304578464663653681e-01,3.796605773214867807e-01,4.260761045297428717e-01,4.146876043139745005e-01,4.245049434978372394e-01,4.149625550286871190e-01,4.004292909897043673e-01,4.034426128909018860e-01,4.285284037240144062e-01,4.223127939780922935e-01,3.787980332616129875e-01,4.183879324819905210e-01,4.236529850325754243e-01,2.993826630931920585e-01,4.161082825635277760e-01,4.120662369847835071e-01,4.165676351118993703e-01,3.842767893421294434e-01,4.221126021871662859e-01,4.311793086479436821e-01,4.130779592697675362e-01,4.326871701713801421e-01,3.258818469727453593e-01,4.176919229045032989e-01,4.190903554934271025e-01,4.131379182429951169e-01,4.214825995593800556e-01,3.815296274931274656e-01,4.117315933388425164e-01,4.275252307336353530e-01
4.347048946920943902e-01,3.830861704826563630e-01,3.332174324894336404e-01,4.207460933675444825e-01,4.302644693868172832e-01,4.322401828559890857e-01,4.263417700206875161e-01,4.228813490686781917e-01,3.778667042160255840e-01,4.235167048108259280e-01,3.275641830036317703e-01,4.196448168446406668e-01,3.934657841659132682e-01,3.299755901608978914e-01,3.925668516863737301e-01,4.003344319758603276e-01,3.527919144638272386e-01,3.974399884054892751e-01,4.196752078508664274e-01,3.987463702301181634e-01,3.933171008606773378e-01,4.276847003229274358e-01,4.335891829719028534e-01,4.342729470429886884e-01,3.900834836785465609e-01,4.117596351404416155e-01,4.333521520628733636e-01,4.193398038483345247e-01,4.278072849698296709e-01,3.995594436867095922e-01,4.127475995566231570e-01,4.166697026496704037e-01,4.093210918992887803e-01,4.024975257234286730e-01,4.137536685012048743e-01,2.902628444134788266e-01,3.245323392884323921e-01,3.845157543849382908e-01,4.335899218969764268e-01,4.198659855497970383e-01,4.291771963478442364e-01,4.081147512126556132e-01,4.344505140303650537e-01,4.001352529739760633e-01,4.303671629496713114e-01,4.042491107079043688e-01,4.158284693295800638e-01,3.478195748044901614e-01,4.203995834729212788e-01,4.235744014972022131e-01
3.780777863627858837e-01,4.322571911560488811e-01,3.961334368380287074e-01,4.425457001227330323e-01,3.409575003287859674e-01,4.183807222067962295e-01,4.228783752088584591e-01,4.374045093940245876e-01,4.214990966194343547e-01,4.015611757071951282e-01,3.202524502579426335e-01,4.142324403839300340e-01,4.208130959357384016e-01,3.845316892630933348e-01,4.279691156388232831e-01,4.015333719497312104e-01,4.291590544222699810e-01,4.363632671182645084e-01,4.126476411542132072e-01,3.657758299096346422e-01,4.347060418066195919e-01,3.523413236903986112e-01,3.170761989292748551e-01,3.959250724166453184e-01,4.153432908155633152e-01,3.660410718944162589e-01,3.988637887431305540e-01,4.349925917305340617e-01,3.761979780785127403e-01,4.221327253216530240e-01,3.982739227247554248e-01,3.841931446068463374e-01,3.161348176710517821e-01,4.046835684863756555e-01,3.785727836775070188e-01,4.401338126824042574e-01,4.298124847689400174e-01,4.415252902706834903e-01,4.056753148312249868e-01,4.223911660318613315e-01,2.695830134812327028e-01,4.289187177225584069e-01,3.995693585658041114e-01,4.292479404931123232e-01,3.771843709869114880e-01,4.113601219440228829e-01,4.053779885980381414e-01,4.332380337261528269e-01,3.575371749411171418e-01,4.267826927967880435e-01
